anime_id
4884
4107
4654
4224
4066
4752
4703
5020
4151
4177
3702
3604
4196
3805
4282
4262
4188
4081
3467
5080
4063
4028
3667
3974
4415
3712
3549
3359
4535
3841
2904
3840
3627
3230
3731
3092
3701
3616
3503
4280
3358
4080
3572
3655
3673
5938
4136
3588
4053
3455
3613
3457
3972
4038
3297
3166
3231
3710
3298
3783
3229
3268
3226
3225
3342
2966
3366
2993
3515
3420
2129
3295
3692
3011
3228
6682
7152
7193
6676
6573
6702
6527
6372
6811
6205
3349
6045
5678
6774
7066
6023
6512
6633
6203
5940
5909
6572
6112
5958
6758
6444
6213
6165
7044
6164
5081
5356
6351
3784
5973
5914
6030
5341
6201
6675
6098
5141
6211
6129
4896
5454
6377
5525
5772
5342
5675
5941
6033
5114
5041
5835
5150
4192
5630
5781
5680
5305
5713
5597
5530
5682
4719
5984
5671
5355
5507
5220
5485
5504
5226
6481
4382
5734
3594
4565
5751
5667
3593
4970
4999
4186
5177
4726
5684
5258
3652
5420
4195
5079
5028
5030
3750
5162
5753
4618
5233
5307
5702
5118
5074
4938
4720
4918
5300
9074
7674
9465
8536
9065
9288
8277
8525
8876
8129
8666
8424
9181
8769
8476
8795
9107
7662
8557
8407
8726
8934
9241
7768
8311
8937
9047
8861
8457
8577
8676
6166
9252
8142
8086
8074
6707
7627
7592
7769
8456
6974
8675
5277
6634
7724
7774
6979
6381
9055
7745
6547
7647
7817
4901
6772
8514
8481
7661
7472
6895
4334
8206
7088
7580
8217
7791
7054
7593
7655
7590
7720
6114
7588
6973
8057
7058
6956
6864
7785
6347
6645
6747
7338
6746
7465
7559
6574
7645
7062
6637
6594
7148
4985
6336
5690
6324
7079
8133
6500
6802
7311
5306
6951
10030
10396
10719
10578
10800
11177
10087
10793
11237
11061
11255
10794
9617
10805
10460
10456
10336
10213
9936
10397
10620
10808
10588
9981
10592
11123
6773
10378
10821
8995
10232
10798
10521
8516
10490
11103
10012
8915
10838
10350
10491
9938
9750
10372
10568
10465
10721
10110
10379
9934
10161
10049
10611
10572
10156
10923
10573
10278
10162
10495
9624
9776
9925
9989
9919
9736
10163
7081
6880
9379
10155
9493
9982
9969
10271
9289
10187
8630
10079
9996
10080
10191
9712
9693
10165
9922
10711
10257
10073
9926
10308
9793
9863
10109
9253
9941
10033
10216
10015
9471
9513
9724
10092
9330
9314
9367
10090
8425
8426
9041
10076
9656
8841
9834
9756
9510
9587
10020
9979
8241
10297
9893
8986
9393
9331
15061
15133
12365
14345
14237
14989
14741
15687
11703
3785
15417
14131
14653
11239
14645
15059
14765
14719
13331
14467
15117
14713
16001
13655
14513
11977
11979
14527
14575
15689
14293
14199
13601
13599
13759
10464
13125
15307
14289
15125
13663
14227
15489
14075
13939
12967
13535
14027
12293
14277
13349
8888
12549
11783
14073
13161
13115
10357
12679
12031
12175
11887
13367
15005
12487
10153
13409
11021
13585
10928
11933
12355
9988
14093
12281
13267
11757
14647
13333
11889
12015
12403
11759
12291
12149
12581
12113
12471
11741
11785
12461
12189
12413
11739
10790
11771
13159
13203
11761
12119
12467
12753
11859
13377
13727
12929
12531
10884
11499
11813
12367
12815
11793
12445
12883
12431
12029
12317
11837
11235
11433
11111
10447
11697
10218
11285
11241
11843
11617
11013
11079
11209
9523
8917
11665
11597
11179
12021
12221
11491
11227
12223
11751
12191
12699
11341
12437
11319
18893
18767
21797
9479
18689
17357
18001
19367
19191
18411
17895
19319
19647
17739
18247
18295
18679
16894
18153
21241
19703
18195
17265
17247
18115
11981
20033
16067
17549
19221
19369
14407
15651
19291
12477
19365
11763
18397
18277
20473
19919
16011
19151
18245
18179
18497
18499
18677
11633
15605
16157
15197
16592
15883
14829
18507
17267
18229
17651
18465
16918
15335
18055
15451
16700
17831
16706
16009
16662
17741
17389
16732
18495
16353
16890
20221
17074
18857
18099
16051
18041
15793
18523
18119
17821
19021
15731
18121
17909
16742
19383
17082
16201
16518
17703
16355
15583
16512
17187
15863
15699
15809
16982
15225
15377
17497
16668
16035
16782
17725
16762
17637
17505
16910
13659
16397
17873
17249
14921
16498
11577
16524
16049
14813
16241
15911
17681
14941
15085
16211
12115
14967
14397
16169
15109
14827
16419
14811
15613
14175
15379
15051
14833
14511
15315
17157
14749
17115
16442
15649
15989
14515
15119
15751
12857
16417
14283
14355
16005
24699
22819
25013
24751
22147
27815
25731
17827
26349
24031
21743
22297
23311
24855
17729
23251
24625
23259
23083
23787
24231
25159
21653
22535
23321
24455
25517
23755
28149
23673
24705
23281
16381
22359
24037
23273
21755
21843
23775
25835
23209
23725
22687
16870
25157
28025
21845
25875
24405
24277
25519
22199
22729
21995
23037
22789
14751
23333
20509
22955
22265
22189
24071
23289
19195
18619
23079
21855
21681
22835
23121
22145
21105
23945
24835
22225
24135
24075
23135
23309
23421
22865
20709
22877
23201
23325
23327
21881
21353
22319
21435
22537
23283
19429
21185
20787
22547
21405
22433
21677
19163
22777
21167
22043
21521
21821
19193
21273
21431
20583
20853
22507
22123
21327
20899
21563
19685
21809
22817
19111
23293
23133
21421
20785
21863
21603
21939
19815
21473
22135
21073
21561
21033
22273
19775
22101
21507
21647
21639
21437
18671
20031
19067
19363
21267
20689
21407
20903
20431
24781
20457
20517
19769
15565
20541
18897
21177
19855
20507
18095
20931
21031
19315
19799
17777
16123
20047
20847
20973
20555
20057
21851
17437
12017
19117
18139
19023
21189
21085
20053
20267
19157
20533
32323
31519
29893
30137
31318
31147
31050
29976
25687
30746
30544
28537
18617
29868
29787
30721
28891
27829
28883
30415
27991
31227
31091
24011
27947
31560
31251
31973
30757
30503
30276
31772
31143
25099
31174
28927
31181
31592
30296
30187
31374
30363
30549
30321
28621
24133
29830
31440
30901
30385
30419
30740
30279
30123
30370
30205
30382
30782
28755
30091
28999
30383
15201
30127
30694
27831
27525
24765
25183
21039
28907
27631
28825
29785
28387
25649
28725
25283
24997
29941
30384
30307
23623
28819
29803
30240
28619
28497
21573
29786
29163
30826
30567
30344
28979
29854
30355
30437
28841
29017
25879
30902
28249
15199
29067
29589
30230
29687
28121
28221
28701
30039
29325
28977
29093
29095
28791
26023
23269
27989
24703
17919
24439
28675
28423
25939
28817
26351
23605
27787
28297
26243
24543
27775
28617
25859
28215
23987
23777
29027
28171
27441
24893
30585
25729
26395
28835
26443
27927
23847
28677
25397
27655
24833
27727
28223
16385
23199
28669
25429
26055
26441
24873
25681
21511
24629
24415
26085
28511
21339
25867
23277
22663
27967
23233
28105
17080
27629
23587
27899
28155
26165
23225
33419
31646
33253
31588
33746
33513
33814
33462
33541
33985
32866
33041
32867
33771
31157
33314
33045
31339
32801
34321
32979
32948
33392
32071
34213
32607
32935
33434
31988
33219
33011
31418
32686
33244
33034
28851
33519
33263
30652
33197
33299
33003
33795
33183
33051
31631
30016
32983
33690
32829
32805
32962
32603
34136
33372
34034
33803
33031
32038
33433
33775
33668
32555
33286
33036
33811
31861
32881
33026
34009
33023
33377
32673
31178
33589
32899
33094
32995
32998
32301
32806
31485
32828
31771
32171
31821
33046
32664
32947
32379
31417
32483
32370
32189
33028
32494
33069
31706
33222
32696
32648
31109
33421
32281
31757
31952
32526
33394
31845
32182
31722
31764
31953
33274
32729
32697
33091
32772
32360
32961
30015
31716
33255
33113
31229
32282
32039
29758
30911
33341
33037
32601
32717
31080
32956
30795
31883
31049
31904
31733
32906
31964
32353
31478
32313
32608
31376
32954
32785
31737
32740
31630
31500
31338
31933
31405
31798
28623
31804
32245
31610
28013
31741
32248
32438
32792
31404
32606
31498
31240
32950
32542
31564
32595
32571
32175
32105
31680
29831
32093
31430
31370
32681
32454
31098
31439
31790
31580
31173
30654
28391
31043
32023
30711
31636
32108
31163
31710
27833
31637
31859
30895
32491
30831
32214
32268
29301
32083
31793
31884
30014
31442
31414
31452
31890
31848
31621
32013
31149
31223
32160
31559
32094
30749
30806
31540
31914
28735
31633
32228
32174
31994
35180
35923
35427
35965
34572
34618
35712
35883
35334
34438
31456
35999
32271
34771
36245
25537
35198
36144
35843
33970
36288
33280
33378
35376
35075
35557
35413
33027
34542
36861
36220
35639
35076
34451
35079
35206
35241
34712
35818
34973
35062
34658
36038
36198
35484
35067
36027
36259
34903
35251
36106
35788
35838
34411
34915
35254
34474
36009
33478
35250
34522
36798
34284
34445
35248
34800
34881
34636
34870
33184
34644
34525
35114
34543
34552
31499
34208
34662
34100
34280
34403
34834
33654
34337
34012
35203
34966
34565
34725
34933
33018
34825
33191
34104
34934
35434
34599
34745
35730
34580
34383
34914
33674
32447
35247
35240
33726
32836
34547
35629
35370
34177
34449
34902
34498
34604
34368
35714
35220
35507
34376
34350
35015
33371
34055
34901
33486
34566
33475
34257
32407
32887
32901
30778
34427
33203
32936
31629
33948
33797
34787
33840
33532
34006
34501
34106
34402
34591
34978
34262
34799
34561
32262
32951
34393
30727
35338
34494
34102
32032
30736
25777
33502
33834
34823
33362
34741
34019
34822
34076
34550
34792
34537
34866
34375
34176
33337
34051
33506
33573
28833
30485
34753
34088
34295
33988
32878
33743
33731
34096
32981
33204
34028
33089
34290
31758
33206
32937
34389
33520
32949
33489
34021
33487
31422
34391
34414
34148
34392
33983
33447
34302
33019
34126
34549
34289
33836
33095
33605
33417
31765
34086
33581
33064
32924
34467
32615
31783
34374
33035
37561
37206
37584
37117
37716
37823
37597
38284
37496
36946
35972
36317
37657
37349
37989
37990
37490
37555
38254
36945
37007
37501
38235
37438
37497
37992
37991
37447
37965
38083
37475
37106
35984
38958
37232
38089
36632
37202
36286
37221
35835
34539
37450
36037
38212
38251
36000
37388
35847
37449
36474
38540
37430
38203
36432
37799
37579
36653
37722
37988
36510
37916
36858
37786
36999
37976
37769
35834
37924
37171
36873
36649
37873
36896
37623
35821
37338
37422
37885
35842
36704
37739
37105
37491
37259
37517
35983
37646
37141
21877
37446
37210
33012
37021
36906
37281
36098
37968
37458
37601
37208
38022
37487
35946
36538
36990
36431
37481
37641
37328
37675
37407
37598
37578
35994
37571
37209
36316
37396
35760
37662
35503
37569
36817
36654
37682
36626
37970
35672
37893
37585
33966
36726
37395
36793
37204
36864
36001
37320
36800
36214
34443
37283
37036
36456
36309
36828
36934
37476
34440
35756
36976
35928
36525
37484
33010
31931
37188
37140
31433
36028
37245
35183
34281
36296
36884
37029
33733
34420
36397
33531
36754
37178
37448
37254
37023
35677
34338
34607
35857
36902
36266
36565
36563
33850
37126
37258
37778
36023
36652
37096
36513
33889
36803
36949
36655
30484
36475
36943
36470
35044
36511
36267
35249
37433
35968
37324
36840
36039
32827
35964
36516
34944
33354
35608
34382
34439
36049
35988
35849
34497
35120
37033
33047
35222
36797
35757
36838
34279
35889
36094
36029
36784
35333
36593
33899
36963
36124
36196
35860
34964
34984
36548
36728
35997
36982
35828
35078
36847
34577
35073
36552
35330
36995
35298
35466
35905
34612
34839
35851
36702
36531
35540
35839
36522
27783
36108
35589
33352
35789
34798
34863
38670
39590
37403
40266
39959
38572
38328
37525
39735
39195
37498
38408
39565
37828
40004
37379
39523
38390
39811
38084
39545
36369
36587
40192
39030
39570
39468
37972
38276
39584
38163
38161
40196
39567
38889
39574
40082
39196
40437
39806
39701
39689
39539
40178
38483
39506
40351
39491
39355
38529
36885
39194
38659
39967
39940
39569
40109
38331
38850
39183
39597
40489
40320
40197
39799
37393
37773
37268
40166
38753
36882
39221
39979
40256
40167
38940
40405
38691
39026
37347
38671
32212
39533
38333
39417
39620
38816
37744
38619
39198
38993
39199
39326
36903
36040
38920
38040
38959
39071
38297
38450
40031
37926
39235
38009
38715
32843
39643
39456
36536
38610
38826
38480
39527
38573
39324
37521
39741
39836
39963
38735
39078
39337
39622
38860
39282
38985
38186
38003
39244
37435
9488
38226
38767
38731
39039
39063
38897
37600
38680
38081
37806
38091
38268
35678
37614
38472
38881
38295
37981
39040
36407
38000
38594
39699
38804
38080
34620
34544
38558
39487
37964
38778
38935
38098
39592
38150
38397
38814
34134
39249
37596
35848
38707
37426
38329
38787
38759
38524
37952
34649
38004
37262
36871
37940
39277
37956
37747
38464
36483
37869
38199
37451
38157
37516
34437
36633
38449
37982
37520
38145
37348
38544
38062
36792
33049
38719
37958
37998
38101
37154
35868
34332
38425
37999
37086
35313
37302
38301
37027
37979
34209
38673
37510
37374
37975
38672
37440
37441
37442
37436
38162
38578
35790
37986
37920
38851
37509
37993
37779
37055
41380
40272
39790
41433
42238
40550
42129
41468
39681
42571
40906
40454
38337
40059
41574
40776
41911
41006
42657
40803
40359
40833
41783
40748
42717
41312
41930
40595
41834
35960
40974
42946
40879
40085
37599
40497
40571
40397
41619
41345
39609
41364
42391
40958
41372
40028
42883
38005
42668
40901
41389
38669
40911
40924
40056
40623
40956
40074
40839
40075
37587
40496
40708
39948
40515
42260
40529
40436
39587
40540
41353
38835
41226
40100
39547
40532
40677
40128
41558
39555
41405
40854
41439
40060
40934
41283
41299
41074
40417
41120
40358
38799
39463
40052
40942
38830
34972
40983
40815
39730
37962
39049
40591
40716
40221
40682
40880
39582
40165
40504
40327
41168
40513
41384
41266
38555
39292
40783
40506
40403
38843
40902
40485
39966
41062
39469
39710
40145
41124
40148
40602
39184
39610
40137
37870
38302
38656
38668
40453
39792
40656
39576
40873
40890
38883
35252
40610
40995
38476
37704
40230
40046
38909
39988
40010
38790
39534
41146
39388
39531
40332
39017
38256
37576
40483
38663
38924
39583
40136
37890
37522
37345
40858
38992
40392
39761
40314
40763
39575
40486
38481
39942
39960
40714
992
1944
1144
1133
541
40097
2453
37305
37306
37307
33248
37303
37304
2524
28861
42392
7482
16954
9539
14373
13145
15611
23991
21729
31196
34077
32802
36022
40331
37804
2406
3361
10815
2051
8889
5673
951
2090
5990
966
6384
1032
4375
2528
2069
243
452
564
450
708
451
1713
449
12881
346
442
648
936
126
412
308
2144
577
1723
2472
4437
3470
6325
9335
9799
8449
8246
10589
15043
13667
12321
21649
31280
17947
34167
34836
37764
40335
38414
35645
38313
42423
40747
39585
40587
41714
40416
33050
40421
42517
40665
40615
36862
40746
41457
43756
42321
40752
47639
41587
42516
43763
40526
44983
42192
45665
42938
41025
43229
43692
43591
40938
42361
41623
47250
41103
44276
41402
41265
42590
44273
37765
40729
46102
43007
42774
42798
44041
42826
41456
47391
43439
42395
42205
46381
40586
40870
42307
40685
41488
42249
46095
42568
43325
40174
40679
44040
33839
40930
40964
40935
42250
40852
38853
32455
39783
39586
41694
42897
40961
39725
42981
40842
40530
42822
40750
40908
37984
41109
41556
41573
39535
41491
39808
45207
41899
40778
42825
42203
40957
41520
42923
40786
36458
40594
41762
39551
44191
42941
41392
39990
40267
41521
43299
40907
42506
39617
44208
42959
43001
38474
58
2216
4581
38409
40784
40456
44881
40904
40960
48470
41710
43741
48488
45577
43691
43969
39247
45572
42282
42627
48406
48492
44203
47257
46471
41487
43523
37008
40620
48580
1347
1472
938
180
1614
181
2948
25
487
5032
17513
43814
41169
42340
48641
46093
43690
7551
1093
2103
1473
8848
8842
1019
161
1020
3614
5593
8101
10338
12611
40269
44248
38085
40787
42091
42625
48753
42544
41530
43767
48849
49110
37346
44942
41674
37994
39486
44087
42422
42894
5997
3444
4208
3044
2288
3432
9028
2012
2076
690
3571
1262
5274
4807
4191
1166
1165
677
285
1999
382
301
273
1964
562
1590
222
913
157
1583
1222
2404
1721
1607
9874
4548
4483
4015
3407
4039
3299
2952
6008
5112
5060
9088
12979
17137
23551
22693
30547
38349
37987
48858
48569
38749
46352
48776
48862
49292
49505
49515
49605
49854
48644
42940
48505
49738
48804
48775
49926
48926
48466
41833
49040
50094
33737
48483
45576
39893
40608
40834
44961
44274
48761
38192
44387
47790
44275
42351
38440
44037
46985
48453
45055
48556
48680
48471
48567
49285
44940
49263
42587
48438
41812
41361
48391
40024
40429
41250
37807
41842
41307
45556
48553
40507
49780
42892
37914
43735
50281
46604
48997
40488
49514
49519
48661
49385
49721
42072
47778
44516
49909
48239
50285
45560
49518
42670
50185
39917
48414
45783
44055
42808
47161
48583
41946
45425
48736
47159
50204
49969
49114
50599
